w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[0.95154012],[0.04845988],[-0.00620206],[1.75436549],[0.01066171],[0.00942382],[0.07106478],[-0.00267987],[0.],[1.58609106],[1.72337983]
[1.03007708],[-0.03007708],[0.00543123],[1.76389385],[0.01064083],[0.00940654],[0.14841112],[-0.00451515],[0.],[1.58706649],[1.72404296]
[1.07964433],[-0.07964433],[-0.00888587],[1.74822012],[0.01063082],[0.00940377],[0.19446799],[-0.0048105],[0.],[1.58795059],[1.7244387]
[0.91668212],[0.08331788],[0.01804634],[1.77976909],[0.01067366],[0.00947271],[0.03486397],[0.0024948],[0.],[1.58900292],[1.72534435]
[0.908949],[0.091051],[-0.00048166],[1.77891185],[0.01064442],[0.00944676],[0.02364831],[-0.00024865],[0.],[1.59004477],[1.72622114]
[0.858292],[0.141708],[0.01242521],[1.80101521],[0.01066335],[0.00946566],[-0.03191869],[0.00174971],[0.],[1.59120217],[1.72744538]
[0.89642337],[0.10357663],[0.00057277],[1.80204678],[0.01063418],[0.00943975],[0.00880996],[-0.00099077],[0.],[1.59235888],[1.72866646]
[0.96530597],[0.03469403],[-0.00471259],[1.79355447],[0.01061211],[0.00942029],[0.08076535],[-0.00305441],[0.],[1.59346265],[1.72972855]
[1.0619369],[-0.0619369],[-0.0038801],[1.7865953],[0.01058715],[0.00939881],[0.17381499],[-0.00533729],[0.],[1.59452219],[1.73065935]
[0.82652554],[0.17347446],[-0.02158814],[1.74802603],[0.0106649],[0.00950841],[-0.06948732],[0.00625579],[0.],[1.59536432],[1.73094361]
[0.78212867],[0.21787133],[-0.00252193],[1.74361764],[0.01063801],[0.00948413],[-0.12722367],[0.0036992],[0.],[1.59617765],[1.73115106]
[0.79857048],[0.20142952],[-0.00520658],[1.73453936],[0.01062024],[0.00946594],[-0.10809112],[0.00177917],[0.],[1.59693671],[1.73120652]
[0.85623039],[0.14376961],[-0.00375148],[1.72803227],[0.01059679],[0.00944403],[-0.04058579],[-0.00053839],[0.],[1.59765591],[1.73115456]
[0.66369798],[0.33630202],[-0.02127247],[1.69127275],[0.01072671],[0.00954897],[-0.28311214],[0.01051277],[0.],[1.5981695],[1.73050177]
[0.62532932],[0.37467068],[0.00347785],[1.69715474],[0.01070428],[0.00952623],[-0.34475414],[0.00812792],[0.],[1.59871254],[1.72995595]
[0.42941736],[0.57058264],[-0.02952514],[1.64704601],[0.01123315],[0.00974851],[-0.67237707],[0.03119411],[0.],[1.5989777],[1.72859887]
[0.36550575],[0.63449425],[-0.00085272],[1.64564155],[0.01120327],[0.00972194],[-0.83618853],[0.02846462],[0.],[1.5992337],[1.72724102]
[0.31029497],[0.68970503],[-0.02367106],[1.60668746],[0.01215886],[0.00985249],[-0.91809427],[0.04180357],[0.],[1.59927459],[1.72526779]
[0.28490171],[0.71509829],[0.01598082],[1.63236364],[0.01271121],[0.00989647],[-0.95904713],[0.04625731],[0.],[1.59945612],[1.72374713]
[0.26898973],[0.73101027],[-0.01402299],[1.60947302],[0.01319027],[0.00992379],[-0.97952357],[0.04901413],[0.],[1.59951107],[1.72187668]
[0.25845272],[0.74154728],[0.01237635],[1.62939242],[0.0135882],[0.0099389],[-0.98976178],[0.05053518],[0.],[1.599675],[1.72036289]
[0.25766379],[0.74233621],[0.0017575],[1.63225608],[0.01356021],[0.00991245],[-0.99488089],[0.04787083],[0.],[1.59985375],[1.71892076]
[0.25607849],[0.74392151],[0.00532573],[1.64094904],[0.01360928],[0.00989309],[-0.99744045],[0.0459158],[0.],[1.6000792],[1.71764451]
[0.25618459],[0.74381541],[-0.00215626],[1.63741073],[0.01358624],[0.00986721],[-0.99872022],[0.04329623],[0.],[1.600284],[1.71633124]
[0.25672206],[0.74327794],[0.00025797],[1.63783312],[0.01354912],[0.00984012],[-0.99936011],[0.04054753],[0.],[1.60049],[1.71504638]
[0.25018772],[0.74981228],[-0.01128168],[1.61935561],[0.01389855],[0.00984861],[-0.99968006],[0.04140935],[0.],[1.6005935],[1.7134801]
[0.25002801],[0.74997199],[-0.00376666],[1.61325604],[0.0139052],[0.00982552],[-0.99984003],[0.03906205],[0.],[1.60066296],[1.71183963]
[0.25069662],[0.74930338],[1.87492999e-06],[1.61325907],[0.01386701],[0.00979853],[-0.99992001],[0.03631146],[0.],[1.60073207],[1.71022606]
[0.24758626],[0.75241374],[0.00822373],[1.62652607],[0.01404065],[0.00979058],[-0.99996001],[0.03549995],[0.],[1.60087357],[1.70885605]
[0.24754808],[0.75245192],[0.00356199],[1.63231973],[0.01404254],[0.00976725],[-0.99998],[0.03311431],[0.],[1.60104609],[1.7076033]
[0.24738562],[0.75261438],[-0.00386276],[1.62601448],[0.01405162],[0.00974462],[-0.99999],[0.03079493],[0.],[1.60118307],[1.70626785]
[0.2472808],[0.7527192],[0.00373411],[1.63208619],[0.01405751],[0.00972179],[-0.999995],[0.02844919],[0.],[1.6013526],[1.70505364]
[0.24520509],[0.75479491],[0.00703902],[1.64357448],[0.01417647],[0.0097091],[-0.9999975],[0.02714246],[0.],[1.60158424],[1.70404734]
[0.24586595],[0.75413405],[0.00050503],[1.64440453],[0.01413835],[0.0096825],[-0.99999875],[0.02439934],[0.],[1.60181915],[1.7030711]
[0.24646082],[0.75353918],[0.00121043],[1.64639497],[0.01410421],[0.00965632],[-0.99999938],[0.02169186],[0.],[1.6020637],[1.70214342]
[0.25222561],[0.74777439],[-0.00251031],[1.64226201],[0.01408572],[0.00963159],[-0.97819076],[0.01912764],[0.],[1.60228423],[1.70116328]
[0.26273902],[0.73726098],[-0.0065851],[1.63144756],[0.01417957],[0.00961751],[-0.93071244],[0.01766468],[0.],[1.60244422],[1.70002217]
[0.28807145],[0.71192855],[-0.0018428],[1.62844112],[0.01415018],[0.00959206],[-0.84073998],[0.01501535],[0.],[1.60258684],[1.69885053]
[0.30497475],[0.69502525],[0.00807534],[1.64159134],[0.01426318],[0.0095844],[-0.77576556],[0.01421582],[0.],[1.60280082],[1.6979133]
[0.33548691],[0.66451309],[-0.00310656],[1.63649163],[0.01424402],[0.00956084],[-0.68175584],[0.01175492],[0.],[1.60298565],[1.69690795]
[0.35217075],[0.64782925],[-0.00895782],[1.62183224],[0.01434196],[0.00955764],[-0.62637052],[0.0114197],[0.],[1.60308904],[1.69567911]
[0.38693285],[0.61306715],[0.00242503],[1.62576523],[0.01431164],[0.00953308],[-0.53435154],[0.00884665],[0.],[1.60321345],[1.69453475]
[0.43155861],[0.56844139],[0.00314163],[1.63087279],[0.01428498],[0.00950974],[-0.42706388],[0.00639552],[0.],[1.60336519],[1.69349273]
[0.47428896],[0.52571104],[0.0060718],[1.64077512],[0.01428379],[0.00949427],[-0.3327337],[0.00476807],[0.],[1.60357042],[1.69262984]
[0.50278174],[0.49721826],[0.00856229],[1.65482392],[0.01430716],[0.00948941],[-0.27275971],[0.00425571],[0.],[1.6038516],[1.69201103]
[0.55248426],[0.44751574],[0.00297229],[1.65974254],[0.01427457],[0.00946591],[-0.18077122],[0.00177565],[0.],[1.60415822],[1.69148286]
[0.60700775],[0.39299225],[-0.00536351],[1.65084049],[0.01425352],[0.00944826],[-0.08813056],[-9.02021122e-05],[0.],[1.60441433],[1.69081762]
[0.68264933],[0.31735067],[-0.00069929],[1.64968607],[0.01421463],[0.00942245],[0.02657667],[-0.00282568],[0.],[1.60466269],[1.69014438]
[0.54372734],[0.45627266],[-0.02117376],[1.61475601],[0.01436055],[0.00952654],[-0.19074339],[0.00816127],[0.],[1.60471806],[1.68891042]
[0.42027509],[0.57972491],[-0.01661701],[1.5879236],[0.01449892],[0.00957977],[-0.43869271],[0.01373284],[0.],[1.60462593],[1.68725746]
[0.39748894],[0.60251106],[0.00199428],[1.59109036],[0.01446336],[0.0095546],[-0.49689069],[0.01110177],[0.],[1.60455167],[1.68568339]
[0.38260729],[0.61739271],[0.00981795],[1.6067116],[0.01453916],[0.00955606],[-0.52982145],[0.01125504],[0.],[1.60456352],[1.68439077]
[0.39790721],[0.60209279],[0.00433323],[1.61367386],[0.01452345],[0.00953522],[-0.49169253],[0.00907127],[0.],[1.6046135],[1.68323327]
[0.41135796],[0.58864204],[-0.00826669],[1.60033411],[0.0145651],[0.00952872],[-0.45558405],[0.00838951],[0.],[1.60459002],[1.68187637]
[0.44505716],[0.55494284],[0.00359967],[1.60609479],[0.01453953],[0.00950628],[-0.37860182],[0.00603239],[0.],[1.60459828],[1.68063598]
[0.45261137],[0.54738863],[-0.01062212],[1.58903466],[0.01460698],[0.00951276],[-0.35714263],[0.00671367],[0.],[1.60451289],[1.67913664]
[0.42174214],[0.57825786],[-0.01365388],[1.56733817],[0.01473726],[0.00954039],[-0.41890304],[0.00961327],[0.],[1.60430895],[1.67730671]
[0.41199955],[0.58800045],[0.0087986],[1.58112856],[0.01477777],[0.00953647],[-0.43952978],[0.00920313],[0.],[1.60418178],[1.67573246]
[0.41420792],[0.58579208],[0.00820011],[1.59409398],[0.01481071],[0.00952965],[-0.43195762],[0.00848771],[0.],[1.60412644],[1.6743962]
[0.42579196],[0.57420804],[0.00757814],[1.60617424],[0.01483204],[0.00952004],[-0.40293549],[0.00747827],[0.],[1.60413767],[1.67327954]
[0.46053977],[0.53946023],[-0.00302201],[1.60132037],[0.01480064],[0.00949653],[-0.3266061],[0.00500553],[0.],[1.60412222],[1.67210171]
[0.4221172],[0.5778828],[0.01551504],[1.62616492],[0.0149694],[0.00953991],[-0.40238523],[0.00956329],[0.],[1.60424315],[1.67134981]
[0.43650756],[0.56349244],[0.00035295],[1.62673888],[0.01492841],[0.00951374],[-0.37160457],[0.00681648],[0.],[1.60436656],[1.67061961]
[0.47106767],[0.52893233],[0.00359991],[1.63259499],[0.01489992],[0.00949136],[-0.29731853],[0.00446065],[0.],[1.60452142],[1.66999722]
[0.52487697],[0.47512303],[-0.00077707],[1.63132635],[0.01485949],[0.00946546],[-0.19187308],[0.00172855],[0.],[1.60466848],[1.66936426]
[0.55652304],[0.44347696],[0.00898974],[1.64599155],[0.01487287],[0.00946291],[-0.1324288],[0.00145969],[0.],[1.60489518],[1.66898169]
[0.56505892],[0.43494108],[-0.01032019],[1.62900461],[0.01489549],[0.00946783],[-0.11568767],[0.00197893],[0.],[1.60502744],[1.66832734]
[0.55286374],[0.44713626],[0.01124015],[1.64731487],[0.01492745],[0.00947846],[-0.13536256],[0.00310075],[0.],[1.60525943],[1.66798341]
[0.56548172],[0.43451828],[-0.00696256],[1.63584534],[0.01491565],[0.00946648],[-0.11358697],[0.00183623],[0.],[1.60542723],[1.66745737]
[0.61044692],[0.38955308],[0.00269981],[1.64026181],[0.01487888],[0.00944259],[-0.03954185],[-0.00069007],[0.],[1.60561833],[1.66701223]
[0.61517108],[0.38482892],[0.011201],[1.65863439],[0.01490011],[0.00945313],[-0.03040675],[0.00042543],[0.],[1.60590918],[1.6668751]
[0.63042354],[0.36957646],[0.00801621],[1.67193035],[0.01489049],[0.00944585],[-0.00656116],[-0.00034569],[0.],[1.60627138],[1.66695785]
[0.60757533],[0.39242467],[-0.01226237],[1.65142853],[0.01491932],[0.00946358],[-0.04154256],[0.00153048],[0.],[1.60651912],[1.66670366]
[0.62212623],[0.37787377],[0.00615034],[1.66158537],[0.01489722],[0.00944858],[-0.01935851],[-5.65108846e-05],[0.],[1.60682121],[1.66661989]
[0.46837791],[0.53162209],[0.02149473],[1.6973007],[0.01507508],[0.00955618],[-0.29135746],[0.01126713],[0.],[1.60731759],[1.66712207]
[0.43912767],[0.56087233],[-3.53150656e-05],[1.69724076],[0.01503367],[0.00952993],[-0.35859327],[0.00851658],[0.],[1.60781091],[1.66761506]
[0.41261572],[0.58738428],[-0.0110576],[1.67847334],[0.01510797],[0.00953898],[-0.41593664],[0.0094656],[0.],[1.60819857],[1.66779279]
[0.3900673],[0.6099327],[-0.01095369],[1.66008787],[0.01519427],[0.00954731],[-0.46643833],[0.0103388],[0.],[1.60848324],[1.66766667]
[0.39585789],[0.60414211],[0.00614896],[1.67029568],[0.01519743],[0.00953197],[-0.45149418],[0.008731],[0.],[1.60882235],[1.6677097]
[0.41014963],[0.58985037],[0.00722554],[1.68236446],[0.01521584],[0.00952084],[-0.4148167],[0.00756278],[0.],[1.6092258],[1.66794957]
[0.44633823],[0.55366177],[-0.00252458],[1.67811721],[0.0151809],[0.00949653],[-0.33256068],[0.00500609],[0.],[1.60960375],[1.668116]
[0.49649306],[0.50350694],[0.00273143],[1.68270087],[0.01514598],[0.00947261],[-0.22837117],[0.00248363],[0.],[1.61000476],[1.66835472]
[0.54295144],[0.45704856],[0.00646958],[1.69358724],[0.01513517],[0.00945874],[-0.13963473],[0.00101797],[0.],[1.6104633],[1.66876773]
[0.44220644],[0.55779356],[-0.02001587],[1.65968862],[0.01533862],[0.00954855],[-0.33152547],[0.01046832],[0.],[1.61073335],[1.66861912]
[0.4250878],[0.5749122],[0.00429549],[1.66681779],[0.01531339],[0.00952763],[-0.37265284],[0.0082756],[0.],[1.61104104],[1.66858964]
[0.4246946],[0.5753054],[0.00793957],[1.68005161],[0.01533384],[0.00951964],[-0.37224376],[0.00743669],[0.],[1.61141963],[1.66877725]
[0.45005956],[0.54994044],[-0.00407531],[1.67320489],[0.01530824],[0.00949829],[-0.31590508],[0.00519133],[0.],[1.61175859],[1.66884972]
[0.49467865],[0.50532135],[0.00250424],[1.67739499],[0.01527174],[0.00947402],[-0.22376336],[0.00263243],[0.],[1.61211868],[1.66898959]
[0.52669818],[0.47330182],[-0.00820581],[1.66363062],[0.01527929],[0.00946752],[-0.16055014],[0.00194674],[0.],[1.61240128],[1.66890188]
[0.55164434],[0.44835566],[-0.00837684],[1.64969465],[0.0152828],[0.00946188],[-0.11404453],[0.00135078],[0.],[1.61260587],[1.66858749]
[0.60622573],[0.39377427],[-0.00071973],[1.64850732],[0.01524113],[0.00943604],[-0.02242607],[-0.00138385],[0.],[1.61280283],[1.66825882]
[0.61469768],[0.38530232],[-0.01134633],[1.62980282],[0.01526236],[0.00944758],[-0.00715569],[-0.00016229],[0.],[1.61289609],[1.66762937]
[0.66210889],[0.33789111],[-0.00245671],[1.62579887],[0.01522332],[0.00942338],[0.0645824],[-0.00272641],[0.],[1.61296688],[1.66694468]
[0.62154202],[0.37845798],[-0.01461821],[1.6020326],[0.01526933],[0.00945967],[0.00437396],[0.00111669],[0.],[1.61290689],[1.6658822]
[0.64659059],[0.35340941],[-0.00154047],[1.59956471],[0.0152285],[0.00943438],[0.04120589],[-0.00156076],[0.],[1.61283369],[1.66479671]
[0.53347116],[0.46652884],[0.01884837],[1.62971389],[0.01533937],[0.00951147],[-0.14384823],[0.00657805],[0.],[1.6129263],[1.66422247]
[0.52084711],[0.47915289],[0.00191205],[1.63282998],[0.01529954],[0.0094864],[-0.17039689],[0.00393891],[0.],[1.61303549],[1.66370864]
[0.3841201],[0.6158799],[0.02131591],[1.66763524],[0.01555568],[0.00959119],[-0.45829504],[0.01492386],[0.],[1.61333503],[1.66377291]
[0.35727623],[0.64272377],[-0.00012111],[1.66743327],[0.01551297],[0.00956485],[-0.5334905],[0.01217372],[0.],[1.61363182],[1.66383282]
[0.36960101],[0.63039899],[-5.56898142e-05],[1.66734041],[0.01547036],[0.00953857],[-0.50232596],[0.00942323],[0.],[1.61392647],[1.66389023]
[0.39835026],[0.60164974],[0.00380551],[1.67368549],[0.01544669],[0.00951655],[-0.4289496],[0.00711146],[0.],[1.61425431],[1.66405056]
[0.44385333],[0.55614667],[0.00022146],[1.67405613],[0.01540432],[0.00949042],[-0.32353416],[0.00436237],[0.],[1.61458238],[1.66421433]
[0.5017467],[0.4982533],[0.00140251],[1.67640402],[0.01536378],[0.00946492],[-0.20356766],[0.00167202],[0.],[1.61492154],[1.66441385]
[0.52212526],[0.47787474],[-0.01061807],[1.65860384],[0.01540156],[0.00947163],[-0.16129944],[0.00238062],[0.],[1.61516119],[1.66431876]
[0.5394965],[0.4605035],[0.00860421],[1.67287482],[0.01540767],[0.00946709],[-0.12817421],[0.00190098],[0.],[1.61547781],[1.6644588]
[0.56117314],[0.43882686],[-0.00776343],[1.65988756],[0.01540228],[0.00945858],[-0.08913093],[0.00100175],[0.],[1.61572144],[1.66438398]
[0.60150714],[0.39849286],[-0.00517691],[1.65129447],[0.01537517],[0.00944039],[-0.02148378],[-0.00092327],[0.],[1.6159166],[1.66416973]
[0.64513793],[0.35486207],[-0.00662374],[1.64035672],[0.01535462],[0.00942724],[0.04720453],[-0.00231786],[0.],[1.61605068],[1.66377996]
[0.71377955],[0.28622045],[0.00243073],[1.64434399],[0.01531499],[0.00940306],[0.14572992],[-0.00488511],[0.],[1.6162059],[1.66346183]
[0.8046187],[0.1953813],[0.0011068],[1.64616395],[0.01527335],[0.00937759],[0.26280192],[-0.00759748],[0.],[1.61637025],[1.6631787]
[0.86464867],[0.13535133],[-0.00851873],[1.63214073],[0.01525157],[0.0093731],[0.33332979],[-0.00807715],[0.],[1.61645677],[1.66267066]
[0.56823275],[0.43176725],[0.02590844],[1.67442694],[0.01537075],[0.0095423],[-0.07867874],[0.00981375],[0.],[1.61677479],[1.66286309]
[0.49640215],[0.50359785],[0.0009091],[1.67594916],[0.01532898],[0.00951633],[-0.21654423],[0.00708819],[0.],[1.61709943],[1.66307728]
[0.48779553],[0.51220447],[0.00498296],[1.68430035],[0.01530494],[0.00949736],[-0.23560395],[0.00509327],[0.],[1.6174681],[1.66342467]
[0.51267577],[0.48732423],[0.00387855],[1.690833],[0.01527425],[0.00947563],[-0.18786381],[0.00280247],[0.],[1.61787058],[1.66387329]
[0.56393745],[0.43606255],[0.00032443],[1.69138155],[0.01523237],[0.00944963],[-0.09530997],[5.51223582e-05],[0.],[1.61827387],[1.66432354]
[0.6111592],[0.3888408],[-0.00679968],[1.6798807],[0.01521677],[0.00943713],[-0.01592074],[-0.00126937],[0.],[1.61861185],[1.66457818]
[0.66477498],[0.33522502],[0.00580307],[1.68962917],[0.01519125],[0.00942101],[0.06649233],[-0.00297811],[0.],[1.61900145],[1.66498822]
[0.73856525],[0.26143475],[-0.00304679],[1.68448122],[0.01515333],[0.00939785],[0.16925363],[-0.0054403],[0.],[1.61936068],[1.66530728]
[0.74322827],[0.25677173],[0.01207925],[1.70482848],[0.01516018],[0.00941464],[0.17599925],[-0.0036549],[0.],[1.61982956],[1.66595417]
[0.80076259],[0.19923741],[0.0006392],[1.70591821],[0.01511867],[0.0093889],[0.24781881],[-0.00639277],[0.],[1.62030185],[1.6666083]
[0.88666715],[0.11333285],[0.00262533],[1.7103968],[0.0150791],[0.00936513],[0.34710302],[-0.00892774],[0.],[1.62079612],[1.66732504]
[0.99788473],[0.00211527],[-0.00193114],[1.70709378],[0.01503854],[0.0093405],[0.4625781],[-0.01156106],[0.],[1.62126955],[1.66797597]
[1.13415955],[-0.13415955],[0.00124467],[1.70921856],[0.01499752],[0.0093153],[0.58785588],[-0.01426267],[0.],[1.62175204],[1.66865104]
[1.19236522],[-0.19236522],[0.01024376],[1.72672739],[0.01497128],[0.00932064],[0.63615173],[-0.01368895],[0.],[1.62232795],[1.66960163]
[1.31117509],[-0.31117509],[0.00091943],[1.728315],[0.01493026],[0.00929529],[0.7283933],[-0.0164127],[0.],[1.6229094],[1.67056266]
[1.46324608],[-0.46324608],[0.00313314],[1.73373006],[0.01489031],[0.00927266],[0.83544696],[-0.01885001],[0.],[1.62351737],[1.67159659]
[1.5],[-0.5],[-0.0056284],[1.72397193],[0.01485214],[0.00925659],[0.91772348],[-0.02058542],[0.],[1.62406847],[1.67245387]
[1.5],[-0.5],[0.00289406],[1.72896122],[0.01481203],[0.00923365],[0.95886174],[-0.02306647],[0.],[1.62464392],[1.67337878]
[1.5],[-0.5],[0.01676178],[1.75794169],[0.01479452],[0.0092916],[0.89967401],[-0.01680973],[0.],[1.6253752],[1.67476292]
[1.5],[-0.5],[0.00845888],[1.7728119],[0.01475979],[0.00928724],[0.88182657],[-0.01727958],[0.],[1.62618404],[1.67636779]
[1.5],[-0.5],[-0.00034231],[1.77220505],[0.01471926],[0.00926176],[0.94091329],[-0.02002642],[0.],[1.62698512],[1.67793646]
[1.5],[-0.5],[0.00136397],[1.77462229],[0.01467899],[0.00923687],[0.97045664],[-0.02271719],[0.],[1.62779507],[1.67951902]
[1.5],[-0.5],[-0.00136523],[1.77219952],[0.01463882],[0.00921206],[0.98522832],[-0.02540752],[0.],[1.62858728],[1.68103602]
[1.5],[-0.5],[0.01250751],[1.79436532],[0.01461167],[0.00923335],[0.99261416],[-0.02309928],[0.],[1.62949675],[1.682891]
[1.5],[-0.5],[-0.00766939],[1.78060363],[0.01457645],[0.00922549],[0.99630708],[-0.02395054],[0.],[1.63032573],[1.68449037]
[1.5],[-0.5],[-0.00090792],[1.77898699],[0.01453648],[0.00920039],[0.99815354],[-0.02667441],[0.],[1.6311413],[1.6860371]
[1.5],[-0.5],[-0.00521842],[1.76970349],[0.01449884],[0.00918326],[0.99907677],[-0.02853846],[0.],[1.63190146],[1.68740655]
[1.5],[-0.5],[-0.00022912],[1.76929801],[0.01445902],[0.00915805],[0.99953839],[-0.03128732],[0.],[1.63265523],[1.68874696]
[1.5],[-0.5],[0.01263403],[1.79165137],[0.0144328],[0.00918071],[0.99976919],[-0.02881602],[0.],[1.63352749],[1.6904313]
[1.5],[-0.5],[0.00327193],[1.79751352],[0.01439406],[0.0091587],[0.9998846],[-0.0312164],[0.],[1.63442713],[1.69218403]
[1.5],[-0.5],[0.02106187],[1.83537252],[0.01439216],[0.00926581],[0.98967629],[-0.01958936],[0.],[1.63552953],[1.69452775]
[1.5],[-0.5],[-0.00189057],[1.83190262],[0.01435293],[0.00924142],[0.99483815],[-0.02222513],[0.],[1.63660684],[1.69677631]
[1.5],[-0.5],[0.00400295],[1.83923564],[0.01431487],[0.0092208],[0.99741907],[-0.02445849],[0.],[1.63771848],[1.6991081]
[1.5],[-0.5],[0.00443547],[1.84739351],[0.01427723],[0.00920134],[0.99870954],[-0.02657128],[0.],[1.63886877],[1.70153524]
[1.5],[-0.5],[0.00209926],[1.85127166],[0.01423839],[0.00917739],[0.99935477],[-0.02917832],[0.],[1.64003402],[1.70398614]
[1.5],[-0.5],[-0.01038269],[1.83205049],[0.01420853],[0.00918443],[0.99967738],[-0.02841109],[0.],[1.64108744],[1.7060823]
[1.5],[-0.5],[0.0104517],[1.85119853],[0.0141789],[0.00919186],[0.99983869],[-0.02760255],[0.],[1.64224012],[1.70845758]
[1.5],[-0.5],[-0.00165858],[1.84812816],[0.01414019],[0.00916743],[0.99991935],[-0.03026334],[0.],[1.64336964],[1.71074371]
[1.5],[-0.5],[-0.0066346],[1.83586656],[0.01410515],[0.00915545],[0.99995967],[-0.03157138],[0.],[1.64442569],[1.71279173]
[1.5],[-0.5],[0.01610082],[1.86542552],[0.01408886],[0.00920786],[0.99997984],[-0.02586377],[0.],[1.64563811],[1.71529005]
[1.5],[-0.5],[0.00362521],[1.87218808],[0.01405131],[0.00918649],[0.99998992],[-0.028187],[0.],[1.64688098],[1.71785817]
[1.5],[-0.5],[0.00109451],[1.87423721],[0.01401281],[0.00916161],[0.99999496],[-0.03089843],[0.],[1.64812827],[1.72041779]
[1.5],[-0.5],[-0.00503966],[1.8647917],[0.01397654],[0.00914407],[0.99999748],[-0.03281511],[0.],[1.6493169],[1.72278092]
[1.5],[-0.5],[0.00714186],[1.87810977],[0.01394261],[0.00913428],[0.99999874],[-0.03388599],[0.],[1.65057207],[1.72532335]
[1.5],[-0.5],[0.0025148],[1.88283285],[0.01390487],[0.0091111],[0.99999937],[-0.03642755],[0.],[1.65184627],[1.72790147]
[1.5],[-0.5],[0.00327388],[1.88899701],[0.01386762],[0.00908931],[0.99999968],[-0.03882214],[0.],[1.65314729],[1.7305383]
[1.5],[-0.5],[0.00413963],[1.89681675],[0.01383104],[0.00906952],[0.99999984],[-0.04100094],[0.],[1.65448408],[1.73325995]
[1.5],[-0.5],[-0.00793306],[1.88176919],[0.0137986],[0.00906368],[0.99999992],[-0.04164572],[0.],[1.65573098],[1.73569076]
