P10,P50,P90
14.263083591159331,14.978115549808525,15.725767330805049
14.268705853826656,14.977828887236633,15.728063607519157
14.271257243213816,14.982579591441114,15.723021229700453
14.26361293651973,14.98473353964349,15.72844754568109
14.263108901432844,14.983118319222942,15.725055312950586
14.263909614690917,14.98062660250088,15.726363683110149
14.266435701025113,14.97962596472932,15.720546703420975
14.269723034329079,14.97796919930903,15.721013789922933
14.273096453201212,14.98012178072521,15.727279061023442
14.276384231592298,14.978552831444722,15.730980096681908
14.282638357294847,14.97677341885056,15.728384160916276
14.278145349230847,14.979559502486685,15.732514348466761
14.27410310597158,14.978491536874674,15.73301697537645
14.276788094937572,14.982525112178283,15.73590855854457
14.274304071538877,14.979265555600698,15.737403469066734
14.27654757376378,14.980465799611654,15.737476686622506
14.271714390482304,14.981433768216425,15.73634022703244
14.278912370940557,14.985317796850602,15.729253985006151
14.275410004438758,14.979942683820227,15.724803431360854
14.271814967099358,14.979506686588966,15.719864858843893
14.27658760107934,14.98069244259888,15.718343850427273
14.273196154442532,14.978899777570119,15.720249688145556
14.270612400588506,14.981908386543159,15.72271587415094
14.275021967528193,14.979539500650525,15.725104429101389
14.273388947069977,14.977114749152292,15.72189815721118
14.274263409520886,14.977746825745188,15.72259422136514
14.269713976331156,14.976712348648856,15.720073313199405
14.273669076721392,14.97402162632232,15.721205230179368
14.269606119444472,14.978661916777138,15.724154921111163
14.274726482646246,14.976003461759259,15.724316518831944
14.26953449433864,14.973874829469612,15.725672762427426
14.270207163918542,14.97754366122381,15.723821667424861
14.273777592805292,14.978683988162897,15.721269454299861
14.273498024797554,14.980617747554117,15.718355422199147
14.275061722776751,14.980604492637012,15.715754333326691
14.274975798049939,14.981582924144046,15.716297663939834
14.275264416768652,14.978676676046618,15.716097410582528
14.275509480533268,14.982578218509524,15.717611152929912
14.273599601733984,14.97769458006023,15.721447822702151
14.272946427703154,14.979340708633085,15.71705323162348
14.275756643476228,14.979195759879433,15.716805147699006
14.273798141752847,14.978634229455324,15.72000707923045
14.271467773206162,14.978998720644771,15.729050488921999
14.271189549001662,14.977745971026497,15.729559926919913
14.265113592733726,14.974095415774261,15.72920830786895
14.265562421528045,14.97805673032624,15.723529063473155
14.270100670414429,14.974336271442205,15.722039890174043
14.274156611732556,14.972598820883404,15.722711085871024
14.275441219704199,14.97562339174899,15.718722142809078
14.271049744251588,14.977051793169439,15.720969831434813
14.273899089906584,14.976270515925181,15.727201340525172
14.27620160019252,14.97234281481176,15.725727733620007
14.272235846100589,14.9733737871762,15.723905851545497
14.269731266299335,14.974139176500097,15.723284241779098
14.270811545331558,14.975990855607787,15.717435454314726
14.2723263654583,14.977519897851849,15.715600934248718
14.279722411059973,14.977601941607432,15.713185909821743
14.278089654106845,14.980536843663838,15.71615125165445
14.28162718614393,14.979529016945243,15.716609008006545
14.279281018968037,14.976936410355632,15.71913737106511
14.282943634341853,14.974513792295308,15.72026493330451
14.279996647947954,14.975663132259896,15.712095719440393
14.279976815546444,14.974847913083314,15.716569987340728
14.282317646355084,14.981308587164847,15.711335221541725
14.279337894015118,14.977800295614529,15.711459701794107
14.282058807326191,14.976236592067146,15.709934925177707
14.286770013783434,14.973031366281383,15.706442390735976
14.283059535604355,14.9766880804343,15.706198864773684
14.281198621777946,14.978719449712969,15.702647209388553
14.283176194048199,14.974445908117435,15.707892590445672
14.276526498915349,14.974093135317991,15.714370508767303
14.275132835680797,14.9792485590972,15.712108405116275
14.273449481106343,14.979793314021272,15.713750077088553
14.271693513520049,14.977831741982765,15.712925258669287
14.27653297000601,14.979787414024148,15.716168894386575
14.277281223284623,14.981392273320191,15.714797097853497
14.278144032638334,14.977328550827824,15.714013363401335
14.280707170476923,14.974923954575807,15.711076182437248
14.27641398781131,14.974660186652747,15.711575233829397
14.274384541721489,14.97996392125718,15.71634859020244
14.279454815156491,14.97905699206132,15.722415572672027
14.275677506340033,14.977511142842022,15.72483050087688
14.273550356894454,14.975840755643931,15.720669538014821
14.276795183260122,14.974051441101643,15.723279405596399
14.274232953720237,14.976166833222148,15.715465158847453
14.274081816815654,14.973864453639276,15.717712448353927
14.27054215073244,14.977112881299409,15.715173354488591
14.27115010565515,14.979088226903922,15.717857199871103
14.276345868784391,14.977981701494102,15.710679943158482
14.272579941250552,14.980357267170307,15.714667590358577
14.270179890110002,14.978444667958676,15.719987718814458
14.269375805323651,14.978621044910337,15.721076518213904
14.273693264238034,14.978681518850385,15.725555769815719
14.269612392526229,14.976895855273504,15.72641246557113
14.27501347495673,14.977929394686239,15.722833512322682
14.274275512328998,14.977911335611928,15.71899770774996
14.274916609655293,14.97635188047271,15.717981093373487
14.273352315953197,14.977099455615788,15.71712539743728
14.275790932344421,14.974251787530505,15.71675138677973
14.278414037654755,14.97491629178935,15.716449968085206
14.270549030839604,14.974665145632716,15.712725189300762
14.27612237710552,14.977715069999629,15.711297929554547
14.28042509773583,14.97548146012961,15.71293653319274
14.281178336228145,14.97708457397234,15.718379403162913
14.279728648329685,14.975971800601172,15.70886454107963
14.27928043624692,14.973794012150368,15.713228572272241
14.277976576084498,14.97220859727117,15.714068995019174
14.277688898698068,14.971026025981402,15.716031065350242
14.273872905830748,14.971624430377968,15.719147781595952
14.274855888473692,14.969421705168191,15.718240695393813
14.272887159939836,14.97049630159713,15.713724027827324
14.26990252702547,14.967635474617506,15.717841848751965
14.268173677315822,14.96793408887915,15.710981427246248
14.269236452882309,14.971189235719352,15.714656094367733
14.273756804844595,14.97255856117074,15.714746578184728
14.27003691703116,14.974297328620576,15.70792548888146
14.268036710135735,14.976398613468778,15.71739262390211
14.268864848485654,14.975381971361312,15.715033267923342
14.271263609388086,14.972421048596182,15.715706600569638
14.275148589198832,14.971390877691231,15.712793425731094
14.274039638629748,14.971398558809693,15.715625671109224
14.272613744671672,14.973834317633697,15.723338327637837
14.268456710304909,14.973788949208783,15.723575736252561
14.271001893780108,14.974859454821946,15.718801136103433
14.271077194449362,14.97630327151531,15.717013734465027
14.269063802943391,14.974369586338423,15.723927158839686
14.272334978715955,14.975072919039636,15.719762229589534
14.271954714094575,14.97450233783854,15.71715609607239
14.272199559604436,14.970887448762076,15.720146238165858
14.271158056602891,14.97588227016994,15.71733989727643
14.271982988092002,14.975114351309884,15.716286263815567
14.26842149704415,14.976373913902783,15.71539827480322
14.269292630699404,14.975846456359065,15.710382648739317
14.271043321911453,14.975191766967631,15.712059014579896
14.270077700993646,14.979723770924274,15.706409230028628
14.270453206862646,14.97798963038655,15.70748328969926
14.275006535529975,14.974632317516637,15.713556576501409
14.271501502639747,14.975807005816709,15.710013095685579
14.272258052717623,14.977093123178609,15.708302186205266
14.27603556394473,14.974883852497069,15.713413742039547
14.274474118501733,14.974724599041922,15.715333542416413
14.2737815275794,14.977185367919944,15.708483979511678
14.27785415412294,14.97583689588491,15.712368543345264
14.277902029105322,14.973382726396398,15.711120580724671
14.277500068261014,14.977965343515788,15.711451235907466
14.282565082950143,14.972714062921135,15.716783248279421
14.278190535227125,14.97672293099495,15.719515829684761
14.278045101921506,14.979558763422538,15.716613942536485
14.277832873864721,14.977563632103143,15.712188464258073
14.280971539735821,14.978264922823868,15.715421928611459
14.28067210906183,14.978830971002285,15.716267832554012
14.279560586364036,14.97763281787836,15.717995641177573
14.279568562364,14.978316798087434,15.716378431744186
14.279075696651669,14.979444102463074,15.71373339960202
14.282861680544817,14.981005232239156,15.718653936913709
14.28420873748249,14.97966596162182,15.714839593222507
14.287715976370055,14.97800952257057,15.713614084759742
14.287082572147382,14.980040674987517,15.712949247239282
14.284971907955361,14.980345541956545,15.714610251515918
14.28554629039414,14.980784433690365,15.712618642348033
14.28721961413041,14.983212136480542,15.719183855227362
14.286068578952126,14.98031044743366,15.727476683393105
14.286766733400702,14.978662950153035,15.727414913358867
14.293393394750671,14.979603138175186,15.72347940394425
14.292863507351308,14.982999055151065,15.721838003591122
14.291823913507205,14.984583409961393,15.718833768577511
14.291416686282629,14.97841493225926,15.713124259734716
14.29593789005024,14.980316895825087,15.713054870567204
14.295998339858597,14.980193505027959,15.714153983557322
14.294692020478267,14.982877519225433,15.707342830581007
14.28881403094109,14.9838666889537,15.714898653585738
14.293658149955325,14.98034546956553,15.722041905379161
14.290995178507861,14.982917116526313,15.71649636727984
14.290790964751555,14.97876458579772,15.723546664063674
14.29192771145939,14.979729469180239,15.719327733650548
14.289420889957098,14.981938170887325,15.716465948588038
14.283649628267211,14.981316710014767,15.720169488961487
14.28751779405888,14.980030144953988,15.719633123778367
14.288257913337016,14.980914598115312,15.714993275015738
14.283952321596416,14.9807038351253,15.712693770366213
14.283091887247185,14.981013187022903,15.712418279777902
14.280100470387017,14.978780858668994,15.708796241858176
14.285266819241851,14.975723934858955,15.709217746927983
14.288906962369072,14.977384176210304,15.708204827874699
14.280635760742127,14.974985428545514,15.705159590194883
14.275975892164432,14.976634276140956,15.708628749722138
14.270453546086081,14.975348533007491,15.70580308760087
14.275441308641243,14.975323815723133,15.706655255090546
14.275137945600967,14.978499871904255,15.702468997715023
14.277095392942448,14.977128391366303,15.705097070013151
14.278743794627315,14.976635115356276,15.704664728732205
14.282665859833353,14.97706018774577,15.70486383701464
14.281582403668654,14.98148696319943,15.701396865412656
14.282462559095393,14.977173161493674,15.700519123210094
14.279014467921007,14.978841618574402,15.701834652847815
14.280597204110755,14.981270668025399,15.701187573032056
14.27607200031003,14.977770385178847,15.706817973483096
14.278382843251775,14.977608704203575,15.704352250008357
14.277074786174708,14.976859403584713,15.699577873509348
14.278471049001455,14.977744198362178,15.698584442705963
14.276137071915258,14.979048947765909,15.692918846223147
14.27982181011254,14.983078972680335,15.699975847245195
14.281921156226892,14.983147376061844,15.702101755681158
14.280808683423997,14.982620408206458,15.700245132972386
14.281831626597953,14.980982349978985,15.692962777892633
14.283912419695065,14.981205146664728,15.699937317002703
14.283508364676422,14.981571951859141,15.703038981400862
14.286106808546034,14.98302216120215,15.700593958938901
14.28801080126553,14.983473450592982,15.698830122332426
14.291521495549885,14.981385432203718,15.696357449059155
14.287600784558451,14.982442597396256,15.692273281379062
14.283985538776871,14.978437948974019,15.694060610760602
14.28530767791302,14.978426206177435,15.699020588952274
14.286810951471436,14.977571500615886,15.694416853315625
14.290410297028988,14.975774468896084,15.689556413524308
14.296758763281,14.978436787741552,15.692645323659718
14.292234454087202,14.982601454762126,15.695226104856868
14.288801704121278,14.980021801557701,15.701169769750734
14.293549168539851,14.979501872947981,15.70283026989301
14.294821326784515,14.98026612356642,15.706133008982706
14.297928186314277,14.977929678295324,15.709748854550607
14.292576976442007,14.978459365097521,15.710433050283338
14.298631057234946,14.979433601392074,15.705313834221451
14.295212107014114,14.98001109939987,15.708549058072322
14.29315116929371,14.981423929996973,15.704233065345688
14.295140494201684,14.97933222952312,15.710356977217685
14.300595353004791,14.979710063999768,15.708884828185106
14.298082243328146,14.97928972758405,15.707787720765022
14.299272510744698,14.981645303868968,15.708031092642829
14.299017979743486,14.982514176334092,15.711153999177697
14.298414701746951,14.980193202693586,15.71135894306893
14.295375707485642,14.98104026502364,15.71274766989318
14.29119426541939,14.978487512744778,15.715262173349634
14.28865284162369,14.979146499618466,15.710620748861354
14.288579811262162,14.979120306196457,15.714141658760312
14.289397252951492,14.976928130087646,15.710509602917178
14.290712334049447,14.977128551505189,15.71260282225782
14.290178276234396,14.976690780856895,15.71249008046043
14.288637011715188,14.974945290390071,15.710986597146492
14.284500691183833,14.972913004819944,15.709657298393363
14.284292820000317,14.974606421375746,15.706528625880322
14.287459091450838,14.973228317004825,15.7115021788354
14.287653748631852,14.976265053217734,15.712436540476046
14.28256808981515,14.978525456918083,15.715767646522744
14.288240485104643,14.981731609523411,15.713677512846358
14.291100984768708,14.980154736418333,15.71625595076903
14.292717568297695,14.975992006641484,15.716746616727916
14.284846786064591,14.978129212957343,15.708950221767902
14.285271995348584,14.979202144927118,15.716312776156824
14.28769947455299,14.978829075158158,15.709705605684686
14.284392987881724,14.981844663627198,15.711582413882681
14.282108281024293,14.980067306389202,15.710898289613759
14.281316933332922,14.977357911061166,15.716301951020547
14.285990345362059,14.977216847338422,15.712732976598375
14.282180323754899,14.977428341193399,15.708043050962669
14.28873426820867,14.980224889864072,15.710014143867014
14.290675729605745,14.982750747377723,15.71015651602624
14.293858883059132,14.982320261031983,15.706086823775358
14.287317418355832,14.987814448576927,15.704334072919204
14.285370529930978,14.98504084987946,15.703292165081503
14.286324176130725,14.982509899531085,15.702719424929253
14.284606550565407,14.980955128521513,15.70758660645937
14.290963000528713,14.980919908039462,15.711784717955819
14.293099074995082,14.981246820495256,15.708975681374016
14.292825709242992,14.983340236875492,15.712981148719772
14.289964675650078,14.984738569746332,15.713541401928893
14.291278339834275,14.985310592050869,15.721439304337165
14.293879737266293,14.982856113044463,15.717771281302603
14.289228321822796,14.982384518741501,15.715916994983804
14.298065074275252,14.979363584905773,15.71178975097337
14.30173832130813,14.98251124078337,15.705507583668057
14.299704357681613,14.985410535198277,15.714669482086784
14.297836922049846,14.98441301603869,15.714644355483925
14.29693715665726,14.984432986031191,15.713496623705261
14.290339804309225,14.988339733090703,15.712242457692753
14.289638470999718,14.984933672399709,15.716420296129026
14.292425778079549,14.985372602962169,15.718862925222252
14.292350138455985,14.981980432249774,15.72027098308341
14.294997415789744,14.98073869683737,15.717398480674888
14.294932677022867,14.984116622274769,15.719840551970934
14.2955282770365,14.984993366588766,15.716788009321778
14.29354217769643,14.988355182898172,15.713243360599204
14.297714918911243,14.982438519782413,15.705036103963293
14.304317554419546,14.97936705733656,15.702899866107856
14.297665732653554,14.978223897619197,15.705531416747226
14.300851826554336,14.983091936626897,15.710969679839003
14.300081138396957,14.987821323722972,15.709663909947963
14.293528045186575,14.986936518960913,15.70702680605142
14.290756653036919,14.98597626559672,15.707068251619967
14.290795994788875,14.987221478469085,15.700319055152043
14.28999057426164,14.987619678457522,15.70382697275093
14.292647244147542,14.98325767487518,15.704206369130691
14.291631628446384,14.983394517646833,15.69887041273621
14.285921756781912,14.982433043351266,15.697291902784526
14.290292517187595,14.979651637376767,15.700642394200257
14.290722784597754,14.983219847702777,15.698362519864032
14.292413547084982,14.981955669846318,15.700056324909601
14.286704926227964,14.982304025361824,15.69925021579498
14.290204903393342,14.982926454014743,15.710728074885738
14.28873388898631,14.983066454016615,15.707620519270973
14.289680179313299,14.983393635401725,15.703587622831972
14.284570382097971,14.981139371726265,15.704868801073482
14.289033597997367,14.984003635872767,15.702189331502856
14.292987321167466,14.983251404700958,15.700990788554568
14.297832718090305,14.986515444894007,15.694992175543776
14.296791501601335,14.981855499458918,15.689099747922976
14.295850407249233,14.98635229215246,15.689916965062157
14.299805542702334,14.989400911653945,15.689904969448426
14.288549751770976,14.986778717220279,15.692395071620707
14.295169410558607,14.990397464641259,15.693165907614631
14.294287390727742,14.987569442495662,15.69642043275636
14.297233338613033,14.986614507197338,15.695808582070482
14.294969311950396,14.98817417575382,15.700133091869223
14.298584772065347,14.981698232218339,15.697035895194482
14.296870374436665,14.984614430624898,15.695063996803244
14.298461059246444,14.985951579706779,15.691348340129993
14.295709863116876,14.986012581481775,15.701563160728615
14.295965873011676,14.988516828415218,15.697064522828889
14.29543987791577,14.985621990256787,15.695572469351898
14.289465334599786,14.987350181156016,15.69550990122705
14.288410941881871,14.988598277958587,15.69801292046435
14.292934353876541,14.989309078792578,15.698471232965979
14.29320696413765,14.989188866610256,15.70731431467247
14.295241968239697,14.987483192618157,15.70782772425313
14.295009341608093,14.983883492929557,15.707125882874493
14.292912425128359,14.9827964808791,15.706807627081009
14.294995601878218,14.982444017929001,15.703694274093895
14.292180183467037,14.980251400242656,15.700160917959328
14.29311342500087,14.982201123058587,15.704639761760395
14.295405731835029,14.982517250827227,15.701267753460211
14.286831430127146,14.980554374890668,15.706713354051828
14.294093767169224,14.982216702444113,15.705570401278445
14.298438967041033,14.981529133417352,15.704760379717813
14.299907295399942,14.983483440801262,15.70716316169974
14.293324188044432,14.983699994141585,15.712792251539527
14.294263262994,14.981685818839502,15.716401491857141
14.291093694479356,14.987621951996815,15.714506705171786
14.286062675131834,14.984829249754863,15.715460519319665
14.2882597352193,14.982440511013934,15.7114577713288
14.29217284445438,14.984337841186605,15.712404132957682
14.291560600767346,14.98691372372462,15.71030655630655
14.289224252011277,14.990446648657317,15.714848909382978
14.289644248045494,14.988363232954743,15.71214398909264
14.288626061779643,14.985466621464402,15.715499834575521
14.289571652602554,14.98590596232961,15.704676945680578
14.28441719414422,14.986591450758343,15.712443051238663
14.284082757069699,14.989872814477964,15.708846114356463
14.283874221398312,14.988181445383034,15.709350751954545
14.284016211341033,14.988224766918904,15.70534836175227
14.28665744026824,14.986495340774228,15.702220186218906
14.284984839092761,14.986697404196821,15.702702115942076
14.284756285232096,14.983974430781547,15.703554847996806
14.284483700034192,14.98111057567124,15.693775165427983
14.283963889813428,14.984170172637786,15.69131791499301
14.27847809913232,14.986741929975267,15.696514266611645
14.279289546252263,14.983745912294912,15.695751084011631
14.279910456587608,14.986708428270681,15.6999265957041
14.279367765054557,14.983258787145724,15.70249645532666
14.283444597645657,14.983412370748043,15.703107898120683
14.280926235678685,14.984758421106658,15.703153358453871
14.280476307418391,14.983433524453497,15.707890724994586
14.278597246763654,14.982210124071285,15.699487753722787
14.279171506683092,14.986373060638108,15.699017693984391
14.272638417541163,14.988083301939175,15.700144216628358
14.269765679724387,14.985984601290607,15.69923361472285
14.268758863875169,14.984930994439217,15.701981496217815
14.270733907509046,14.984317476259587,15.703981769061219
14.27812251476702,14.987377412248431,15.704919292371537
14.27739280954792,14.987897740571086,15.704984154976128
14.272469750058828,14.988930689386535,15.705739438812632
14.272552829089614,14.987542410391459,15.709586584538604
14.277250493917078,14.988440802247004,15.705944212726104
14.276924636072156,14.989082756805196,15.706542475149956
14.27928333962387,14.987753977676949,15.715242272144321
14.280005314559629,14.988496826552744,15.712016678493589
14.282878358198195,14.986213905362582,15.713653171430087
14.28153368955322,14.986826732621061,15.716023114503715
14.276727927549382,14.984980564173881,15.710522359450394
14.279847099065389,14.983070891291275,15.714808584010235
14.278806149698658,14.98328580784301,15.72187546630976
14.277619046920867,14.982332628605434,15.717387276753906
14.276950616094812,14.985461221524966,15.717590961108018
14.282304496196238,14.983583941443994,15.720231067663333
14.280074899098835,14.987145782684115,15.716929102906342
14.280113221600677,14.986572799944685,15.716010082648262
14.27747558751374,14.98804909533753,15.715493990171845
14.27772230925684,14.98467215364684,15.716351952255497
14.274856684841705,14.98655543942126,15.713611074875374
14.27390229689457,14.984799562530663,15.716487470394142
14.274980092349656,14.985948834678158,15.715921085335685
14.275410173271686,14.987811365699985,15.712042971483214
14.277077990608962,14.987240687685695,15.707154798715674
14.272754479695253,14.991322653072885,15.708462396979256
14.277536537707972,14.989913455480673,15.703754026437746
14.281981743580223,14.992628190985664,15.700273541675216
14.277122171374142,14.991426556538343,15.699262521983208
14.272556391210104,14.991085532871244,15.697631625998538
14.272386924006108,14.98934821255884,15.697693265960002
14.276050622390605,14.985907837145227,15.697954634634586
14.278030595481082,14.982999790226017,15.698006083096022
14.272904005086179,14.980923217606605,15.695666527125269
14.273524686039401,14.979979423903412,15.69256238787065
14.275695579252904,14.978841999958311,15.697372983074425
14.278977966131775,14.982546154825153,15.697670533490575
14.277780604449882,14.983535634878773,15.695383317490203
14.278496825945792,14.983442280968532,15.696200091697232
14.280401855835498,14.984184759391802,15.69777913157076
14.275838031852242,14.985033219657076,15.696871295621179
14.281776610225378,14.98418926983241,15.701752520390487
14.28351363677695,14.983822539026637,15.698923789640906
14.283554180994733,14.983475995546279,15.696435946470496
14.282915026023263,14.981537317360296,15.702617641631736
14.28013087548747,14.982002521858814,15.703656543995901
14.280329795061368,14.979386367787493,15.6987171809864
14.274271033106489,14.985487284287965,15.704624761748411
14.274214254162407,14.982329779403937,15.70248984850252
14.282523809310153,14.976125341037058,15.705761004370068
14.282415871277003,14.979399235082834,15.701023236098651
14.282868569798525,14.976906939844103,15.702985562935321
14.2820451760656,14.976812141028855,15.713778576773885
14.286121461468502,14.978906372029034,15.705551984133946
14.286105350661863,14.981471245614365,15.708057489951715
14.284451948353963,14.983667110767229,15.700052049083896
14.283540410032796,14.985100288966038,15.702062301888533
14.281806842614571,14.986788421634774,15.701687610941436
14.28376049839708,14.985008044063633,15.702776648021223
14.281180189311714,14.98151211915049,15.703409992238134
14.280216683942903,14.983667792966727,15.703111558690834
14.280911322950283,14.981424184671344,15.700142127298871
14.2801082553263,14.983210625002918,15.705503272856
14.280125781368168,14.98377022529062,15.698616466010208
14.285820288158549,14.979804765935388,15.698060632606827
14.288436025389133,14.981195560733262,15.697138943068481
14.279283153675314,14.978842577691253,15.697951430392445
14.281361729459169,14.98092617348835,15.701599430034646
14.274260015815868,14.979281722682991,15.69551191991965
14.270755051255474,14.980279632608344,15.69587860003728
14.278343839643735,14.980056481492127,15.706164421798986
14.276432223823193,14.980301953750953,15.703111628754344
14.274668440995235,14.979858692549673,15.701728246151681
14.277859580317214,14.983090064952787,15.701971618582679
14.286542557834542,14.982235945487222,15.70309612950598
14.284014095437302,14.980598071240992,15.700504006349032
14.281155623050111,14.981651055420485,15.699829909661123
14.28259504406183,14.979774579761063,15.700297570404254
14.279107069937249,14.977197371960571,15.702321012330465
14.278606644284489,14.981262852153844,15.704856129334074
14.279070806917314,14.97800933737079,15.702009867771816
14.283176497515813,14.980838371745985,15.701852566274345
14.27660866588133,14.98021021404133,15.699874184170321
14.274685205093995,14.980592992588116,15.701182899657608
14.277148693517397,14.982777032537232,15.703653623096347
14.273797962544789,14.984564355176275,15.704188759211041
14.275510716857813,14.983555057448271,15.704566558157666
14.275535328581118,14.98504394719565,15.698799946637351
14.277044243467433,14.983790991652574,15.699795271665192
14.27213921649532,14.98770917309399,15.697737704208729
14.273108479430615,14.984804333836706,15.69383728788175
14.269981737265514,14.98680037120761,15.698178620829268
14.272957410934442,14.986704131786103,15.700710034291328
14.267713118139664,14.988214926144163,15.703009392417899
14.276981735858916,14.991753023231517,15.704520511515033
14.27626189550679,14.989744951094924,15.702244340095877
14.277870067929662,14.987873914921154,15.70291790802939
14.276276167677683,14.985736609206086,15.704132164367424
14.273098608085347,14.98647463847778,15.707046086559137
14.274946252718209,14.987315254796142,15.708239137450285
14.276296116923476,14.989757442184445,15.712983583767487
14.274660392393232,14.988168036228215,15.715249035655344
14.27735706646381,14.985822529398174,15.712796001250158
14.272681630688435,14.986198147070525,15.710637268953409
14.274976942051302,14.983836477845966,15.720674884563785
14.272248317341381,14.988636928625418,15.722500364201654
14.274217259035966,14.989064945511672,15.717873797953997
14.274715976158685,14.991888046265789,15.71631175111982
14.274642813071091,14.990094810444088,15.71124556797281
14.273785950523953,14.986528254172978,15.716270437488662
14.279149816247372,14.986354778529186,15.716414435046397
14.27694554161449,14.989684765983643,15.717709945254237
14.277558551524763,14.986818034892742,15.715968345803754
14.271723028564534,14.983664124724427,15.709440572196694
14.273437392034477,14.987862021159835,15.712912699315316
14.27656240066834,14.983553986092545,15.708107043074333
14.279319310367343,14.984548209218651,15.707253308367513
14.280648169624778,14.979433219960665,15.704687559766276
14.277429214654607,14.978767906943746,15.708304086706615
14.281919390613705,14.978869439368957,15.708031490903597
14.272371000074983,14.982048775315842,15.709262796683532
14.274040378097673,14.98226359434737,15.71272067881653
14.267244393401583,14.979306407034684,15.711918215379075
14.272614929175846,14.980553407941803,15.718593031325161
14.274280804096431,14.984567117114834,15.715237458163564
14.271704013189533,14.983695219897463,15.715362705154655
14.26850585120636,14.983885650872653,15.717109791597274
14.268701663587395,14.984779657773032,15.720363591338955
14.273225325351056,14.986490831955074,15.721513949491271
14.271913325485485,14.983829757486086,15.724365202275731
14.279736062650104,14.98460621309491,15.723111705623445
14.272457124133387,14.986397034004494,15.717817134843521
14.270704953790819,14.992120152223197,15.718285022162512
14.272628397911056,14.98614770256452,15.720897376776527
14.270922124363613,14.984228483802543,15.723536884725382
14.274325829404365,14.98818694322399,15.718642243187052
14.275205205783712,14.98455934151761,15.715655905407676
14.274065216117288,14.981435142531282,15.713475447950778
14.274612035464871,14.985171706754226,15.712323335229335
14.274146896743515,14.982107590532891,15.714100549979701
14.271478503770709,14.979537700075744,15.721190514539598
14.277339614223502,14.983087282875726,15.717045021809547
14.27995095093576,14.983836054327153,15.720570753453002
14.278494913448274,14.989192230885974,15.717778477880666
14.281270413291143,14.985873645463688,15.72260490128457
14.282433221803359,14.989903039431248,15.720754619852418
14.282777155207024,14.991823415521218,15.719264290167876
14.285230507348555,14.992098799560603,15.720199325789897
14.283016418327927,14.992671808824078,15.720063142163033
14.279387575914392,14.989740441699917,15.71388799293118
14.280877055985812,14.988261596556747,15.71479104286552
14.277999539325021,14.990137582021362,15.708344976367405
14.281984984863719,14.989093073225533,15.71119429269746
14.287838542077669,14.990668801699044,15.713042648603315
14.2854448439568,14.987585742451946,15.721660686628246
14.286615325783467,14.989694670399434,15.719120042819826
14.289244436477956,14.985236526964233,15.716581995728324
14.282269586246013,14.98608232397643,15.719162977772365
14.278947348604381,14.986928164792117,15.714950876082924
14.279010148610704,14.985176328943483,15.71330119528933
14.277794961923894,14.983210887254915,15.718245790142857
14.27677485426499,14.98055987088332,15.720134916397132
14.279203167507648,14.983918092989548,15.719832395864996
14.281745835447374,14.983384833994924,15.718524428878142
14.279450454983396,14.987218242116542,15.727770738810232
14.278527109966541,14.983991779272852,15.728672863287255
14.272023566660025,14.987963314692468,15.730402645858966
14.268717113552917,14.983459081438998,15.720644658873654
14.276051145013898,14.984714247864819,15.724218619371246
14.276173077071501,14.98723842476122,15.72267506548308
14.27567058765656,14.985763393578695,15.720611011047861
14.278310839622833,14.983878625272355,15.717908893641422
14.281202482651995,14.986336729459623,15.713470381694096
14.281949292258545,14.988841858818319,15.711714213021464
14.284772068784502,14.991915303051982,15.711598125892621
14.287573145240739,14.991669635085609,15.711548195894009
14.287504402862977,14.989040979108207,15.709078498215193
14.28396189860497,14.990628192579575,15.708491576038845
14.287172739098475,14.989977045643256,15.712526012443515
14.286943505531978,14.990657676935003,15.702496728090958
14.284402512049338,14.994430454139742,15.70447865279089
14.285880023549254,14.989118217914534,15.703017130123515
14.284233901995444,14.993895611266577,15.703809880154862
14.287591034715703,14.995033109028507,15.709375434808146
14.282252142120457,14.991877420994907,15.707644720035079
14.282319781377595,14.993595222477524,15.710297998528622
14.279693347099741,14.995308780699995,15.709879062379974
14.285059542871387,14.99565572746317,15.707889860367606
14.286012009516368,14.993864943426253,15.706595369927784
14.282060185822656,14.994934984302164,15.711640626238614
14.282035325519837,14.99622643444823,15.704612385265033
14.287156701177235,14.994307957435403,15.710804059956683
14.28124762496956,14.99010276740735,15.710402648986532
14.283711282453337,14.988728147700336,15.71431691287005
14.284575851016756,14.993078428938174,15.709040613932707
14.282018456076258,14.99397318807986,15.709980033591208
14.287514168937888,14.99219199754284,15.708698493166604
14.281817474682098,14.989340017060854,15.71010061808312
14.283018461419148,14.99201684914351,15.707349106905063
14.281499232991724,14.994061803631226,15.707798924273979
14.283894291112551,14.99272293940794,15.712227567599543
14.287865816663599,14.99585671536914,15.713055252571365
14.286300252087445,14.992935978841928,15.711263006562406
14.29116780507353,14.992690011905731,15.711605295286885
14.28965823480324,14.991829544424153,15.704342407208692
14.290468495409321,14.991779252108241,15.699430827547165
14.291133899808807,14.991000986217783,15.70166837301255
14.29245004831703,14.988631620894363,15.701944875562447
14.29129731237952,14.992125137309092,15.697699260664233
14.290187318870647,14.99033409612334,15.697033595650502
14.297959822155054,14.99012629413523,15.701819546724515
14.301126257212118,14.9922639732784,15.701128808842931
14.294430763317362,14.99144184170429,15.697730908266887
14.294661560456447,14.991935326084686,15.699349695774226
14.300719798060632,14.98920214554531,15.699499359459294
14.293405446402007,14.990977804218435,15.701120524685585
