w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_ind,kappa,e,kappa_lev,MA_long,MA_short
[1.43239343],[-0.43239343],[0.0003547],[1.09552375],[0.00659673],[0.00854308],0.0,0.0,0.0,[1.09552375],[1.09552375]
[1.43423094],[-0.43423094],[0.0068375],[1.10301439],[0.00658828],[0.00853465],0.0,0.0,0.0,[1.10301439],[1.10301439]
[1.43729161],[-0.43729161],[0.00441513],[1.10788434],[0.00657425],[0.00851748],0.0,0.0,0.0,[1.10788434],[1.10788434]
[1.4399487],[-0.4399487],[0.00534778],[1.11380907],[0.00656212],[0.00850332],0.0,0.0,0.0,[1.11380907],[1.11380907]
[1.4434228],[-0.4434228],[0.00326],[1.11744008],[0.00654632],[0.00848339],0.0,0.0,0.0,[1.11744008],[1.11744008]
[1.44461991],[-0.44461991],[-0.0079592],[1.10854614],[0.0065409],[0.00848061],0.0,0.0,0.0,[1.10854614],[1.10854614]
[1.44850363],[-0.44850363],[-0.00152881],[1.10685139],[0.00652336],[0.00845807],0.0,0.0,0.0,[1.10685139],[1.10685139]
[1.45249342],[-0.45249342],[-0.00017132],[1.10666176],[0.00650544],[0.00843484],0.0,0.0,0.0,[1.10666176],[1.10666176]
[1.45153822],[-0.45153822],[-0.01058759],[1.09494488],[0.00650972],[0.00844815],0.0,0.0,0.0,[1.09494488],[1.09494488]
[1.4554233],[-0.4554233],[-0.00165471],[1.09313306],[0.00649235],[0.00842583],0.0,0.0,0.0,[1.09313306],[1.09313306]
[1.45924877],[-0.45924877],[-0.00208595],[1.09085284],[0.00647533],[0.0084041],0.0,0.0,0.0,[1.09085284],[1.09085284]
[1.45009545],[-0.45009545],[0.01711943],[1.10952762],[0.0065162],[0.00847641],0.0,0.0,0.0,[1.10952762],[1.10952762]
[1.45280731],[-0.45280731],[0.00528187],[1.11538799],[0.00650404],[0.00846217],0.0,0.0,0.0,[1.11538799],[1.11538799]
[1.45652556],[-0.45652556],[0.00244612],[1.11811637],[0.00648743],[0.00844087],0.0,0.0,0.0,[1.11811637],[1.11811637]
[1.45811801],[-0.45811801],[-0.00739852],[1.10984397],[0.00648035],[0.0084355],0.0,0.0,0.0,[1.10984397],[1.10984397]
[1.46200631],[-0.46200631],[0.00161983],[1.11164172],[0.00646311],[0.00841318],0.0,0.0,0.0,[1.11164172],[1.11164172]
[1.46557985],[-0.46557985],[0.00309876],[1.11508643],[0.00644735],[0.00839321],0.0,0.0,0.0,[1.11508643],[1.11508643]
[1.46458277],[-0.46458277],[0.0104891],[1.12678269],[0.00645174],[0.00840614],0.0,0.0,0.0,[1.12678269],[1.12678269]
[1.46793603],[-0.46793603],[0.003808],[1.13107347],[0.00643701],[0.00838779],0.0,0.0,0.0,[1.13107347],[1.13107347]
[1.47114248],[-0.47114248],[0.00422451],[1.1358517],[0.00642298],[0.0083706],0.0,0.0,0.0,[1.1358517],[1.1358517]
[1.4751871],[-0.4751871],[0.00035065],[1.13624998],[0.00640537],[0.00834764],0.0,0.0,0.0,[1.13624998],[1.13624998]
[1.47921015],[-0.47921015],[0.00087438],[1.1372435],[0.00638794],[0.00832496],0.0,0.0,0.0,[1.1372435],[1.1372435]
[1.48321203],[-0.48321203],[0.00119129],[1.13859828],[0.00637071],[0.00830256],0.0,0.0,0.0,[1.13859828],[1.13859828]
[1.48689868],[-0.48689868],[0.00287748],[1.14187457],[0.00635491],[0.00828249],0.0,0.0,0.0,[1.14187457],[1.14187457]
[1.48927785],[-0.48927785],[-0.00618105],[1.13481659],[0.00634476],[0.00827242],0.0,0.0,0.0,[1.13481659],[1.13481659]
[1.47444959],[-0.47444959],[-0.02052318],[1.11152653],[0.00640857],[0.00838859],0.0,0.0,0.0,[1.11152653],[1.11152653]
[1.47677558],[-0.47677558],[0.00610061],[1.11830752],[0.00639848],[0.00837774],0.0,0.0,0.0,[1.11830752],[1.11830752]
[1.47028018],[-0.47028018],[0.01520726],[1.13531391],[0.00642674],[0.00843032],0.0,0.0,0.0,[1.13531391],[1.13531391]
[1.47427019],[-0.47427019],[0.00108028],[1.13654038],[0.00640935],[0.00840755],0.0,0.0,0.0,[1.13654038],[1.13654038]
[1.47778615],[-0.47778615],[-0.00352549],[1.13253351],[0.0063941],[0.00838851],0.0,0.0,0.0,[1.13253351],[1.13253351]
[1.475649],[-0.475649],[0.01161214],[1.14568465],[0.00640336],[0.00840957],0.0,0.0,0.0,[1.14568465],[1.14568465]
[1.47804506],[-0.47804506],[0.00597832],[1.15253392],[0.00639298],[0.00839815],0.0,0.0,0.0,[1.15253392],[1.15253392]
[1.48206718],[-0.48206718],[-0.00110884],[1.15125595],[0.00637563],[0.00837549],0.0,0.0,0.0,[1.15125595],[1.15125595]
[1.48458388],[-0.48458388],[-0.00591493],[1.14444634],[0.00636482],[0.00836396],0.0,0.0,0.0,[1.14444634],[1.14444634]
[1.48854389],[-0.48854389],[0.00160801],[1.14628663],[0.00634789],[0.00834183],0.0,0.0,0.0,[1.14628663],[1.14628663]
[1.4914717],[-0.4914717],[0.00497448],[1.15198881],[0.00633543],[0.00832707],0.0,0.0,0.0,[1.15198881],[1.15198881]
[1.49535589],[-0.49535589],[-0.00227529],[1.1493677],[0.00631897],[0.00830591],0.0,0.0,0.0,[1.1493677],[1.1493677]
[1.49922616],[-0.49922616],[0.00224669],[1.15194997],[0.00630266],[0.00828476],0.0,0.0,0.0,[1.15194997],[1.15194997]
[1.49679719],[-0.49679719],[0.01184904],[1.16559947],[0.00631289],[0.00830849],0.0,0.0,0.0,[1.16559947],[1.16559947]
1.5,-0.5,[0.00013642],[1.16575849],[0.00629555],[0.00828567],0.0,0.0,0.0,[1.16575849],[1.16575849]
1.5,-0.5,[-0.00310939],[1.16213369],[0.00628005],[0.00826612],0.0,0.0,0.0,[1.16213369],[1.16213369]
1.5,-0.5,[0.00171146],[1.16412264],[0.00626342],[0.00824439],0.0,0.0,0.0,[1.16412264],[1.16412264]
1.5,-0.5,[0.00045101],[1.16464767],[0.00624626],[0.00822181],0.0,0.0,0.0,[1.16464767],[1.16464767]
1.5,-0.5,[-0.00546363],[1.15828446],[0.00623479],[0.0082092],0.0,0.0,0.0,[1.15828446],[1.15828446]
1.5,-0.5,[-0.0102174],[1.14644981],[0.00623781],[0.00822156],0.0,0.0,0.0,[1.14644981],[1.14644981]
1.5,-0.5,[0.00950177],[1.15734311],[0.00623862],[0.00822913],0.0,0.0,0.0,[1.15734311],[1.15734311]
1.5,-0.5,[0.00870149],[1.16741371],[0.00623655],[0.00823179],0.0,0.0,0.0,[1.16741371],[1.16741371]
1.5,-0.5,[-0.00248961],[1.16450731],[0.00622056],[0.00821125],0.0,0.0,0.0,[1.16450731],[1.16450731]
1.5,-0.5,[-0.00533509],[1.15829456],[0.00620891],[0.00819822],0.0,0.0,0.0,[1.15829456],[1.15829456]
1.5,-0.5,[-0.00408712],[1.15356047],[0.00619503],[0.00818131],0.0,0.0,0.0,[1.15356047],[1.15356047]
1.5,-0.5,[0.00395178],[1.15811908],[0.00618121],[0.00816408],0.0,0.0,0.0,[1.15811908],[1.15811908]
1.5,-0.5,[-0.01158671],[1.14470029],[0.00619039],[0.00818676],0.0,0.0,0.0,[1.14470029],[1.14470029]
1.5,-0.5,[0.00620845],[1.15180711],[0.00618118],[0.00817721],0.0,0.0,0.0,[1.15180711],[1.15180711]
1.5,-0.5,[-0.00134509],[1.15025782],[0.00616451],[0.00815536],0.0,0.0,0.0,[1.15025782],[1.15025782]
1.5,-0.5,[0.00395833],[1.15481092],[0.0061508],[0.00813824],0.0,0.0,0.0,[1.15481092],[1.15481092]
1.5,-0.5,[0.00775725],[1.16376908],[0.00614608],[0.0081362],0.0,0.0,0.0,[1.16376908],[1.16376908]
1.5,-0.5,[0.01119068],[1.17679245],[0.00615438],[0.00815608],0.0,0.0,0.0,[1.17679245],[1.17679245]
1.5,-0.5,[-0.00310348],[1.1731403],[0.0061393],[0.00813692],0.0,0.0,0.0,[1.1731403],[1.1731403]
1.5,-0.5,[-7.29166667e-05],[1.17305476],[0.00612243],[0.00811457],0.0,0.0,0.0,[1.17305476],[1.17305476]
1.5,-0.5,[-0.004574],[1.16768921],[0.00610966],[0.00809937],0.0,0.0,0.0,[1.16768921],[1.16768921]
1.5,-0.5,[0.00381294],[1.17214154],[0.0060959],[0.00808205],0.0,0.0,0.0,[1.17214154],[1.17214154]
1.5,-0.5,[-0.00541486],[1.16579456],[0.00608487],[0.00806983],0.0,0.0,0.0,[1.16579456],[1.16579456]
1.5,-0.5,[0.00507697],[1.17171327],[0.00607348],[0.00805644],0.0,0.0,0.0,[1.17171327],[1.17171327]
1.5,-0.5,[0.01061098],[1.1841463],[0.00607973],[0.00807266],0.0,0.0,0.0,[1.1841463],[1.1841463]
1.5,-0.5,[-0.01640222],[1.16472367],[0.00611641],[0.00814164],0.0,0.0,0.0,[1.16472367],[1.16472367]
1.5,-0.5,[-0.0019665],[1.16243324],[0.00610033],[0.00812058],0.0,0.0,0.0,[1.16243324],[1.16243324]
1.5,-0.5,[-0.00112598],[1.16112436],[0.00608379],[0.00809871],0.0,0.0,0.0,[1.16112436],[1.16112436]
1.5,-0.5,[0.00740855],[1.16972661],[0.00607832],[0.00809508],0.0,0.0,0.0,[1.16972661],[1.16972661]
1.5,-0.5,[0.00988469],[1.18128899],[0.00608153],[0.00810598],0.0,0.0,0.0,[1.18128899],[1.18128899]
1.5,-0.5,[0.00909214],[1.19202944],[0.00608169],[0.00811172],0.0,0.0,0.0,[1.19202944],[1.19202944]
1.5,-0.5,[0.0015832],[1.19391666],[0.00606554],[0.00809028],0.0,0.0,0.0,[1.19391666],[1.19391666]
1.5,-0.5,[0.00230513],[1.19666879],[0.00605001],[0.00806986],0.0,0.0,0.0,[1.19666879],[1.19666879]
1.5,-0.5,[-0.00172487],[1.19460469],[0.00603395],[0.00804871],0.0,0.0,0.0,[1.19460469],[1.19460469]
1.5,-0.5,[0.00364861],[1.19896333],[0.00602018],[0.00803115],0.0,0.0,0.0,[1.19896333],[1.19896333]
1.5,-0.5,[-0.00275362],[1.19566184],[0.0060051],[0.00801168],0.0,0.0,0.0,[1.19566184],[1.19566184]
1.5,-0.5,[-0.01029745],[1.18334957],[0.00600985],[0.008026],0.0,0.0,0.0,[1.18334957],[1.18334957]
1.5,-0.5,[-0.00475308],[1.17772501],[0.00599779],[0.00801169],0.0,0.0,0.0,[1.17772501],[1.17772501]
1.5,-0.5,[0.01140109],[1.19115236],[0.00600809],[0.00803419],0.0,0.0,0.0,[1.19115236],[1.19115236]
1.5,-0.5,[0.00986549],[1.20290366],[0.00601165],[0.00804537],0.0,0.0,0.0,[1.20290366],[1.20290366]
1.5,-0.5,[0.00239437],[1.20578385],[0.00599638],[0.00802523],0.0,0.0,0.0,[1.20578385],[1.20578385]
1.5,-0.5,[0.00044066],[1.2063152],[0.00597996],[0.00800325],0.0,0.0,0.0,[1.2063152],[1.2063152]
1.5,-0.5,[0.0020821],[1.20882687],[0.00596448],[0.00798276],0.0,0.0,0.0,[1.20882687],[1.20882687]
1.5,-0.5,[-0.00120002],[1.20737626],[0.00594836],[0.00796132],0.0,0.0,0.0,[1.20737626],[1.20737626]
1.5,-0.5,[-0.00140687],[1.20567764],[0.00593238],[0.00794014],0.0,0.0,0.0,[1.20567764],[1.20567764]
1.5,-0.5,[-0.00479435],[1.19989719],[0.00592068],[0.00792629],0.0,0.0,0.0,[1.19989719],[1.19989719]
1.5,-0.5,[-0.00141227],[1.19820261],[0.00590478],[0.0079052],0.0,0.0,0.0,[1.19820261],[1.19820261]
[1.43844915],[-0.43844915],[-0.05903042],[1.12747221],[0.00656896],[0.00901487],0.0,0.0,0.0,[1.12747221],[1.12747221]
[1.432052],[-0.432052],[0.01526388],[1.14468181],[0.0065983],[0.00906092],0.0,0.0,0.0,[1.14468181],[1.14468181]
[1.4348592],[-0.4348592],[-0.0051305],[1.13880902],[0.00658539],[0.00904402],0.0,0.0,0.0,[1.13880902],[1.13880902]
[1.42519102],[-0.42519102],[-0.01769345],[1.11865956],[0.00663007],[0.00911389],0.0,0.0,0.0,[1.11865956],[1.11865956]
[1.41933443],[-0.41933443],[-0.01502425],[1.10185255],[0.00665742],[0.00915674],0.0,0.0,0.0,[1.10185255],[1.10185255]
[1.39661663],[-0.39661663],[0.02489942],[1.12928803],[0.00676572],[0.00931597],0.0,0.0,0.0,[1.12928803],[1.12928803]
[1.40012642],[-0.40012642],[-0.00285055],[1.12606894],[0.00674876],[0.00929278],0.0,0.0,0.0,[1.12606894],[1.12606894]
[1.39723011],[-0.39723011],[0.01246464],[1.14010498],[0.00676275],[0.00931313],0.0,0.0,0.0,[1.14010498],[1.14010498]
[1.40107894],[-0.40107894],[-5.7819049e-05],[1.14003906],[0.00674417],[0.00928755],0.0,0.0,0.0,[1.14003906],[1.14003906]
[1.40449957],[-0.40449957],[0.00312181],[1.14359804],[0.00672774],[0.00926492],0.0,0.0,0.0,[1.14359804],[1.14359804]
[1.37695185],[-0.37695185],[-0.02738934],[1.11227565],[0.00686234],[0.00945958],0.0,0.0,0.0,[1.11227565],[1.11227565]
[1.37594778],[-0.37594778],[0.01057707],[1.12404027],[0.00686735],[0.00946607],0.0,0.0,0.0,[1.12404027],[1.12404027]
[1.37968792],[-0.37968792],[0.00102856],[1.12519641],[0.00684873],[0.00944037],0.0,0.0,0.0,[1.12519641],[1.12519641]
[1.38275419],[-0.38275419],[-0.00420169],[1.12046868],[0.00683354],[0.00941958],0.0,0.0,0.0,[1.12046868],[1.12046868]
[1.37452861],[-0.37452861],[0.01681537],[1.13930977],[0.00687444],[0.00947592],0.0,0.0,0.0,[1.13930977],[1.13930977]
[1.37592303],[-0.37592303],[0.00744979],[1.14779739],[0.00686747],[0.00946599],0.0,0.0,0.0,[1.14779739],[1.14779739]
[1.35860578],[-0.35860578],[0.02245703],[1.17357351],[0.00695501],[0.00958542],0.0,0.0,0.0,[1.17357351],[1.17357351]
[1.3623482],[-0.3623482],[-5.24959014e-05],[1.1735119],[0.0069359],[0.00955909],0.0,0.0,0.0,[1.1735119],[1.1735119]
[1.36595011],[-0.36595011],[0.00183776],[1.17566853],[0.00691761],[0.0095338],0.0,0.0,0.0,[1.17566853],[1.17566853]
[1.36945629],[-0.36945629],[-0.0025159],[1.17271066],[0.0068999],[0.00950944],0.0,0.0,0.0,[1.17271066],[1.17271066]
[1.37251385],[-0.37251385],[-0.00416004],[1.16783214],[0.00688453],[0.00948832],0.0,0.0,0.0,[1.16783214],[1.16783214]
[1.37277314],[-0.37277314],[-0.00917258],[1.15712011],[0.00688323],[0.00948662],0.0,0.0,0.0,[1.15712011],[1.15712011]
[1.37647681],[-0.37647681],[0.00129748],[1.15862145],[0.00686471],[0.00946105],0.0,0.0,0.0,[1.15862145],[1.15862145]
[1.38016613],[-0.38016613],[0.00149371],[1.1603521],[0.00684636],[0.00943571],0.0,0.0,0.0,[1.1603521],[1.1603521]
[1.38395344],[-0.38395344],[0.00052652],[1.16096304],[0.00682762],[0.00940987],0.0,0.0,0.0,[1.16096304],[1.16096304]
[1.37801416],[-0.37801416],[0.01510595],[1.17850049],[0.00685705],[0.00945049],0.0,0.0,0.0,[1.17850049],[1.17850049]
[1.38180376],[-0.38180376],[0.00032827],[1.17888735],[0.00683824],[0.00942456],0.0,0.0,0.0,[1.17888735],[1.17888735]
[1.38446239],[-0.38446239],[0.00512489],[1.18492903],[0.00682511],[0.00940633],0.0,0.0,0.0,[1.18492903],[1.18492903]
[1.38814854],[-0.38814854],[0.00166775],[1.18690519],[0.00680699],[0.00938131],0.0,0.0,0.0,[1.18690519],[1.18690519]
[1.39187105],[-0.39187105],[0.00147793],[1.18865935],[0.00678878],[0.00935618],0.0,0.0,0.0,[1.18865935],[1.18865935]
[1.39358936],[-0.39358936],[-0.00706981],[1.18025575],[0.00678041],[0.00934516],0.0,0.0,0.0,[1.18025575],[1.18025575]
[1.3945221],[-0.3945221],[0.00815964],[1.18988621],[0.00677588],[0.00933906],0.0,0.0,0.0,[1.18988621],[1.18988621]
[1.39744374],[-0.39744374],[0.0045587],[1.19531055],[0.00676171],[0.00931953],0.0,0.0,0.0,[1.19531055],[1.19531055]
[1.3929683],[-0.3929683],[0.01387088],[1.21189056],[0.00678344],[0.00935055],0.0,0.0,0.0,[1.21189056],[1.21189056]
[1.39635736],[-0.39635736],[0.00316604],[1.21572746],[0.00676697],[0.00932781],0.0,0.0,0.0,[1.21572746],[1.21572746]
[1.39978048],[-0.39978048],[0.00307159],[1.21946168],[0.00675042],[0.00930497],0.0,0.0,0.0,[1.21946168],[1.21946168]
[1.40358014],[-0.40358014],[-0.00119606],[1.21800313],[0.00673215],[0.00927983],0.0,0.0,0.0,[1.21800313],[1.21800313]
[1.40083713],[-0.40083713],[0.0123137],[1.23300126],[0.00674533],[0.00929917],0.0,0.0,0.0,[1.23300126],[1.23300126]
[1.40365665],[-0.40365665],[-0.00495446],[1.22689239],[0.00673178],[0.00928089],0.0,0.0,0.0,[1.22689239],[1.22689239]
[1.40744676],[-0.40744676],[0.00126698],[1.22844685],[0.00671365],[0.00925587],0.0,0.0,0.0,[1.22844685],[1.22844685]
[1.40464082],[-0.40464082],[0.01236577],[1.24363754],[0.00672707],[0.00927578],0.0,0.0,0.0,[1.24363754],[1.24363754]
[1.40839942],[-0.40839942],[0.00153538],[1.24554699],[0.00670911],[0.009251],0.0,0.0,0.0,[1.24554699],[1.24554699]
[1.41227743],[-0.41227743],[-0.00024676],[1.24523964],[0.00669069],[0.0092256],0.0,0.0,0.0,[1.24523964],[1.24523964]
[1.40882561],[-0.40882561],[-0.01306557],[1.22896988],[0.00670708],[0.00925102],0.0,0.0,0.0,[1.22896988],[1.22896988]
[1.41216885],[-0.41216885],[0.00345052],[1.23321046],[0.00669121],[0.00922914],0.0,0.0,0.0,[1.23321046],[1.23321046]
[1.4122151],[-0.4122151],[0.0093329],[1.24471989],[0.00669099],[0.00922972],0.0,0.0,0.0,[1.24471989],[1.24471989]
[1.4144663],[-0.4144663],[0.00606579],[1.2522701],[0.00668034],[0.00921532],0.0,0.0,0.0,[1.2522701],[1.2522701]
[1.41646925],[-0.41646925],[0.00651953],[1.26043431],[0.00667089],[0.00920269],0.0,0.0,0.0,[1.26043431],[1.26043431]
[1.42036947],[-0.42036947],[0.00012685],[1.2605942],[0.00665257],[0.00917741],0.0,0.0,0.0,[1.2605942],[1.2605942]
[1.42401946],[-0.42401946],[-0.00250371],[1.25743804],[0.00663552],[0.00915408],0.0,0.0,0.0,[1.25743804],[1.25743804]
[1.42700022],[-0.42700022],[0.0045614],[1.26317372],[0.00662166],[0.00913518],0.0,0.0,0.0,[1.26317372],[1.26317372]
[1.4195902],[-0.4195902],[-0.01617509],[1.24274177],[0.00665623],[0.00918854],0.0,0.0,0.0,[1.24274177],[1.24274177]
[1.41624538],[-0.41624538],[0.01283223],[1.25868892],[0.00667195],[0.00921246],0.0,0.0,0.0,[1.25868892],[1.25868892]
[1.41986566],[-0.41986566],[-0.0025913],[1.25542728],[0.00665493],[0.00918916],0.0,0.0,0.0,[1.25542728],[1.25542728]
[1.42374517],[-0.42374517],[-0.0009093],[1.25428572],[0.0066368],[0.00916416],0.0,0.0,0.0,[1.25428572],[1.25428572]
[1.42266821],[-0.42266821],[0.01061217],[1.26759642],[0.00664182],[0.00917273],0.0,0.0,0.0,[1.26759642],[1.26759642]
[1.42616583],[-0.42616583],[-0.00315379],[1.26359869],[0.00662554],[0.00915051],0.0,0.0,0.0,[1.26359869],[1.26359869]
[1.42372448],[-0.42372448],[0.01198559],[1.27874367],[0.0066369],[0.00916846],0.0,0.0,0.0,[1.27874367],[1.27874367]
[1.42764621],[-0.42764621],[-6.16754523e-05],[1.2786648],[0.00661866],[0.00914328],0.0,0.0,0.0,[1.2786648],[1.2786648]
[1.43131781],[-0.43131781],[-0.0024914],[1.27547914],[0.00660169],[0.00912003],0.0,0.0,0.0,[1.27547914],[1.27547914]
[1.43522879],[-0.43522879],[0.00078215],[1.27647676],[0.0065837],[0.00909516],0.0,0.0,0.0,[1.27647676],[1.27647676]
[1.43258433],[-0.43258433],[-0.0122872],[1.26079243],[0.00659585],[0.00911572],0.0,0.0,0.0,[1.26079243],[1.26079243]
[1.43490461],[-0.43490461],[0.00599428],[1.26834998],[0.00658518],[0.00910152],0.0,0.0,0.0,[1.26834998],[1.26834998]
[1.43770282],[-0.43770282],[0.00503503],[1.27473616],[0.00657237],[0.00908417],0.0,0.0,0.0,[1.27473616],[1.27473616]
[1.43645771],[-0.43645771],[0.01077638],[1.28847321],[0.00657806],[0.00909432],0.0,0.0,0.0,[1.28847321],[1.28847321]
[1.44035852],[-0.44035852],[-0.00118568],[1.28694549],[0.00656025],[0.00906976],0.0,0.0,0.0,[1.28694549],[1.28694549]
[1.44261921],[-0.44261921],[0.00612638],[1.29482981],[0.00654997],[0.00905622],0.0,0.0,0.0,[1.29482981],[1.29482981]
[1.44653666],[-0.44653666],[0.00105821],[1.29620001],[0.00653223],[0.00903169],0.0,0.0,0.0,[1.29620001],[1.29620001]
[1.44933219],[-0.44933219],[-0.00521863],[1.28943562],[0.00651963],[0.00901517],0.0,0.0,0.0,[1.28943562],[1.28943562]
[1.44258564],[-0.44258564],[-0.01561735],[1.26929806],[0.00655012],[0.00906452],0.0,0.0,0.0,[1.26929806],[1.26929806]
[1.41626014],[-0.41626014],[-0.02652038],[1.23563579],[0.00667188],[0.00925059],0.0,0.0,0.0,[1.23563579],[1.23563579]
[1.40568814],[-0.40568814],[0.01824206],[1.25817634],[0.00672205],[0.00932361],0.0,0.0,0.0,[1.25817634],[1.25817634]
[1.40932524],[-0.40932524],[0.0022636],[1.26102434],[0.00670471],[0.00929951],0.0,0.0,0.0,[1.26102434],[1.26102434]
[1.40241691],[-0.40241691],[-0.01587159],[1.24100988],[0.00673773],[0.00934818],0.0,0.0,0.0,[1.24100988],[1.24100988]
[1.38622801],[-0.38622801],[0.02165786],[1.2678875],[0.00681642],[0.00945952],0.0,0.0,0.0,[1.2678875],[1.2678875]
[1.38703862],[-0.38703862],[0.00832606],[1.278444],[0.00681244],[0.00945367],0.0,0.0,0.0,[1.278444],[1.278444]
[1.38854981],[-0.38854981],[0.00728391],[1.28775607],[0.00680502],[0.00944313],0.0,0.0,0.0,[1.28775607],[1.28775607]
[1.39235218],[-0.39235218],[-0.00077874],[1.28675325],[0.00678644],[0.00941736],0.0,0.0,0.0,[1.28675325],[1.28675325]
[1.39594851],[-0.39594851],[0.00229724],[1.28970923],[0.00676895],[0.00939303],0.0,0.0,0.0,[1.28970923],[1.28970923]
[1.38291791],[-0.38291791],[-0.01999326],[1.26392374],[0.00683274],[0.00948357],0.0,0.0,0.0,[1.26392374],[1.26392374]
[1.38379473],[-0.38379473],[0.0082307],[1.27432672],[0.00682841],[0.00947715],0.0,0.0,0.0,[1.27432672],[1.27432672]
[1.37879843],[-0.37879843],[-0.01445874],[1.25590156],[0.00685315],[0.0095116],0.0,0.0,0.0,[1.25590156],[1.25590156]
[1.38205639],[-0.38205639],[-0.00361228],[1.2513649],[0.00683699],[0.00948925],0.0,0.0,0.0,[1.2513649],[1.2513649]
[1.37730093],[-0.37730093],[-0.01426345],[1.23351611],[0.0068606],[0.00952197],0.0,0.0,0.0,[1.23351611],[1.23351611]
[1.36459551],[-0.36459551],[0.01978786],[1.25792475],[0.00692448],[0.00960826],0.0,0.0,0.0,[1.25792475],[1.25792475]
[1.36833238],[-0.36833238],[-0.0007739],[1.25695125],[0.00690557],[0.00958204],0.0,0.0,0.0,[1.25695125],[1.25695125]
[1.37204852],[-0.37204852],[-0.00117231],[1.25547771],[0.00688686],[0.00955612],0.0,0.0,0.0,[1.25547771],[1.25547771]
[1.36773834],[-0.36773834],[0.01380214],[1.27280599],[0.00690857],[0.00958454],0.0,0.0,0.0,[1.27280599],[1.27280599]
[1.37023154],[-0.37023154],[0.00543435],[1.27972286],[0.006896],[0.00956669],0.0,0.0,0.0,[1.27972286],[1.27972286]
[1.37393883],[-0.37393883],[-0.00131086],[1.27804532],[0.00687739],[0.0095409],0.0,0.0,0.0,[1.27804532],[1.27804532]
[1.37578444],[-0.37578444],[0.00670239],[1.28661128],[0.00686816],[0.00952764],0.0,0.0,0.0,[1.28661128],[1.28661128]
[1.37956548],[-0.37956548],[-0.00050334],[1.28596368],[0.00684934],[0.00950154],0.0,0.0,0.0,[1.28596368],[1.28596368]
[1.36762047],[-0.36762047],[-0.01941521],[1.26099642],[0.00690916],[0.00958394],0.0,0.0,0.0,[1.26099642],[1.26099642]
[1.36641419],[-0.36641419],[0.01081076],[1.27462875],[0.00691526],[0.0095911],0.0,0.0,0.0,[1.27462875],[1.27462875]
[1.34786437],[-0.34786437],[0.02319101],[1.30418867],[0.00701043],[0.00971778],0.0,0.0,0.0,[1.30418867],[1.30418867]
[1.35136313],[-0.35136313],[0.00221324],[1.30707515],[0.00699228],[0.00969247],0.0,0.0,0.0,[1.30707515],[1.30707515]
[1.3550775],[-0.3550775],[-0.00048886],[1.30643617],[0.00697312],[0.00966592],0.0,0.0,0.0,[1.30643617],[1.30643617]
[1.35876399],[-0.35876399],[-0.00110002],[1.30499907],[0.0069542],[0.00963971],0.0,0.0,0.0,[1.30499907],[1.30499907]
[1.362364],[-0.362364],[-0.00189403],[1.30252737],[0.00693582],[0.00961425],0.0,0.0,0.0,[1.30252737],[1.30252737]
[1.36529936],[-0.36529936],[0.00434975],[1.30819303],[0.00692091],[0.00959325],0.0,0.0,0.0,[1.30819303],[1.30819303]
[1.36250944],[-0.36250944],[-0.0125433],[1.29178397],[0.00693508],[0.00961191],0.0,0.0,0.0,[1.29178397],[1.29178397]
[1.36526156],[-0.36526156],[0.00481946],[1.29800967],[0.0069211],[0.00959215],0.0,0.0,0.0,[1.29800967],[1.29800967]
[1.34379385],[-0.34379385],[-0.02482044],[1.2657925],[0.00703167],[0.00974087],0.0,0.0,0.0,[1.2657925],[1.2657925]
[1.34723886],[-0.34723886],[0.00243178],[1.26887063],[0.00701369],[0.00971578],0.0,0.0,0.0,[1.26887063],[1.26887063]
[1.31449433],[-0.31449433],[-0.03022002],[1.23052533],[0.0071884],[0.00994429],0.0,0.0,0.0,[1.23052533],[1.23052533]
[1.29028028],[-0.29028028],[-0.02661343],[1.19777683],[0.0073233],[0.01011099],0.0,0.0,0.0,[1.19777683],[1.19777683]
[1.27846655],[-0.27846655],[0.01974218],[1.22142356],[0.00739097],[0.0101887],0.0,0.0,0.0,[1.22142356],[1.22142356]
[1.27084521],[-0.27084521],[-0.01692472],[1.2007513],[0.0074353],[0.01023775],0.0,0.0,0.0,[1.2007513],[1.2007513]
[1.27243347],[-0.27243347],[0.00693752],[1.20908154],[0.00742602],[0.01022255],0.0,0.0,0.0,[1.20908154],[1.20908154]
